date,state,district,pincode,demo_age_5_17,demo_age_17_
19-12-2025,Maharashtra,Mumbai Suburban,400066,3,34
19-12-2025,Maharashtra,Mumbai Suburban,400074,2,24
19-12-2025,Maharashtra,Mumbai Suburban,400076,0,8
19-12-2025,Maharashtra,Mumbai Suburban,400077,2,8
19-12-2025,Maharashtra,Mumbai Suburban,400082,0,3
19-12-2025,Maharashtra,Mumbai Suburban,400086,1,15
19-12-2025,Maharashtra,Mumbai Suburban,400088,5,26
19-12-2025,Maharashtra,Mumbai Suburban,400089,4,9
19-12-2025,Maharashtra,Mumbai Suburban,400098,0,2
15-11-2025,Maharashtra,Mumbai Suburban,400024,0,11
15-11-2025,Maharashtra,Mumbai Suburban,400042,1,13
15-11-2025,Maharashtra,Mumbai Suburban,400049,1,5
15-11-2025,Maharashtra,Mumbai Suburban,400050,4,8
15-11-2025,Maharashtra,Mumbai Suburban,400054,2,16
15-11-2025,Maharashtra,Mumbai Suburban,400058,0,31
15-11-2025,Maharashtra,Mumbai Suburban,400061,0,14
15-11-2025,Maharashtra,Mumbai Suburban,400065,0,23
15-11-2025,Maharashtra,Mumbai Suburban,400068,2,58
15-11-2025,Maharashtra,Mumbai Suburban,400071,1,22
15-11-2025,Maharashtra,Mumbai Suburban,400075,0,23
15-11-2025,Maharashtra,Mumbai Suburban,400076,1,9
15-11-2025,Maharashtra,Mumbai Suburban,400077,1,15
15-11-2025,Maharashtra,Mumbai Suburban,400080,3,47
15-11-2025,Maharashtra,Mumbai Suburban,400084,1,11
15-11-2025,Maharashtra,Mumbai Suburban,400097,11,51
16-11-2025,Maharashtra,Mumbai Suburban,400043,2,33
16-11-2025,Maharashtra,Mumbai Suburban,400051,0,17
16-11-2025,Maharashtra,Mumbai Suburban,400070,2,16
16-11-2025,Maharashtra,Mumbai Suburban,400075,1,7
16-11-2025,Maharashtra,Mumbai Suburban,400084,2,2
16-11-2025,Maharashtra,Mumbai Suburban,400087,0,2
16-11-2025,Maharashtra,Mumbai Suburban,400104,1,20
17-11-2025,Maharashtra,Mumbai Suburban,400052,0,4
17-11-2025,Maharashtra,Mumbai Suburban,400053,2,22
17-11-2025,Maharashtra,Mumbai Suburban,400057,0,10
17-11-2025,Maharashtra,Mumbai Suburban,400064,2,12
17-11-2025,Maharashtra,Mumbai Suburban,400068,4,40
17-11-2025,Maharashtra,Mumbai Suburban,400069,1,26
17-11-2025,Maharashtra,Mumbai Suburban,400072,2,60
17-11-2025,Maharashtra,Mumbai Suburban,400075,2,22
17-11-2025,Maharashtra,Mumbai Suburban,400078,5,49
17-11-2025,Maharashtra,Mumbai Suburban,400094,1,2
17-11-2025,Maharashtra,Mumbai Suburban,400099,1,11
19-11-2025,Maharashtra,Mumbai Suburban,400049,0,8
19-11-2025,Maharashtra,Mumbai Suburban,400050,0,26
19-11-2025,Maharashtra,Mumbai Suburban,400058,3,32
19-11-2025,Maharashtra,Mumbai Suburban,400059,1,26
19-11-2025,Maharashtra,Mumbai Suburban,400063,2,24
19-11-2025,Maharashtra,Mumbai Suburban,400067,3,71
19-11-2025,Maharashtra,Mumbai Suburban,400068,3,49
19-11-2025,Maharashtra,Mumbai Suburban,400075,2,25
19-11-2025,Maharashtra,Mumbai Suburban,400079,2,8
19-11-2025,Maharashtra,Mumbai Suburban,400080,6,37
19-11-2025,Maharashtra,Mumbai Suburban,400081,1,5
19-11-2025,Maharashtra,Mumbai Suburban,400082,0,2
19-11-2025,Maharashtra,Mumbai Suburban,400091,0,16
19-11-2025,Maharashtra,Mumbai Suburban,400099,1,25
19-11-2025,Maharashtra,Mumbai Suburban,400103,2,18
18-11-2025,Maharashtra,Mumbai Suburban,400029,0,4
18-11-2025,Maharashtra,Mumbai Suburban,400043,7,67
18-11-2025,Maharashtra,Mumbai Suburban,400054,0,14
18-11-2025,Maharashtra,Mumbai Suburban,400055,2,17
18-11-2025,Maharashtra,Mumbai Suburban,400056,0,9
18-11-2025,Maharashtra,Mumbai Suburban,400058,3,21
18-11-2025,Maharashtra,Mumbai Suburban,400059,1,26
18-11-2025,Maharashtra,Mumbai Suburban,400060,1,30
18-11-2025,Maharashtra,Mumbai Suburban,400061,1,9
18-11-2025,Maharashtra,Mumbai Suburban,400064,2,23
18-11-2025,Maharashtra,Mumbai Suburban,400065,2,20
18-11-2025,Maharashtra,Mumbai Suburban,400072,10,51
18-11-2025,Maharashtra,Mumbai Suburban,400075,1,22
18-11-2025,Maharashtra,Mumbai Suburban,400086,3,22
18-11-2025,Maharashtra,Mumbai Suburban,400094,0,3
18-11-2025,Maharashtra,Mumbai Suburban,400096,0,2
18-11-2025,Maharashtra,Mumbai Suburban,400097,5,58
18-11-2025,Maharashtra,Mumbai Suburban,400099,0,6
21-11-2025,Maharashtra,Mumbai Suburban,400024,1,8
21-11-2025,Maharashtra,Mumbai Suburban,400056,1,9
21-11-2025,Maharashtra,Mumbai Suburban,400058,2,23
21-11-2025,Maharashtra,Mumbai Suburban,400061,0,13
21-11-2025,Maharashtra,Mumbai Suburban,400086,3,20
21-11-2025,Maharashtra,Mumbai Suburban,400092,4,45
20-11-2025,Maharashtra,Mumbai Suburban,400049,1,9
20-11-2025,Maharashtra,Mumbai Suburban,400055,4,25
20-11-2025,Maharashtra,Mumbai Suburban,400056,2,11
20-11-2025,Maharashtra,Mumbai Suburban,400064,5,26
20-11-2025,Maharashtra,Mumbai Suburban,400066,3,19
20-11-2025,Maharashtra,Mumbai Suburban,400072,7,52
20-11-2025,Maharashtra,Mumbai Suburban,400081,2,12
20-11-2025,Maharashtra,Mumbai Suburban,400083,1,8
20-11-2025,Maharashtra,Mumbai Suburban,400084,1,13
20-11-2025,Maharashtra,Mumbai Suburban,400086,3,23
20-11-2025,Maharashtra,Mumbai Suburban,400088,5,35
20-11-2025,Maharashtra,Mumbai Suburban,400093,0,24
20-11-2025,Maharashtra,Mumbai Suburban,400098,0,10
20-11-2025,Maharashtra,Mumbai Suburban,400099,2,10
02-11-2025,Maharashtra,Mumbai Suburban,400065,0,10
02-11-2025,Maharashtra,Mumbai Suburban,400075,1,9
02-11-2025,Maharashtra,Mumbai Suburban,400094,1,2
02-11-2025,Maharashtra,Mumbai Suburban,400096,0,1
02-11-2025,Maharashtra,Mumbai Suburban,400098,0,1
02-11-2025,Maharashtra,Mumbai Suburban,400104,0,14
01-11-2025,Maharashtra,Mumbai Suburban,400042,1,13
01-11-2025,Maharashtra,Mumbai Suburban,400052,0,9
01-11-2025,Maharashtra,Mumbai Suburban,400054,0,15
01-11-2025,Maharashtra,Mumbai Suburban,400055,3,19
01-11-2025,Maharashtra,Mumbai Suburban,400059,3,18
01-11-2025,Maharashtra,Mumbai Suburban,400061,1,5
01-11-2025,Maharashtra,Mumbai Suburban,400069,1,18
01-11-2025,Maharashtra,Mumbai Suburban,400070,4,36
01-11-2025,Maharashtra,Mumbai Suburban,400079,1,5
01-11-2025,Maharashtra,Mumbai Suburban,400080,1,21
01-11-2025,Maharashtra,Mumbai Suburban,400087,0,5
01-11-2025,Maharashtra,Mumbai Suburban,400092,7,32
01-11-2025,Maharashtra,Mumbai Suburban,400093,1,14
01-11-2025,Maharashtra,Mumbai Suburban,400098,0,2
01-11-2025,Maharashtra,Mumbai Suburban,400103,0,4
03-11-2025,Maharashtra,Mumbai Suburban,400051,3,24
03-11-2025,Maharashtra,Mumbai Suburban,400056,1,9
03-11-2025,Maharashtra,Mumbai Suburban,400061,0,6
03-11-2025,Maharashtra,Mumbai Suburban,400068,3,45
03-11-2025,Maharashtra,Mumbai Suburban,400072,8,57
03-11-2025,Maharashtra,Mumbai Suburban,400078,8,49
03-11-2025,Maharashtra,Mumbai Suburban,400083,0,19
03-11-2025,Maharashtra,Mumbai Suburban,400084,0,6
03-11-2025,Maharashtra,Mumbai Suburban,400087,0,3
03-11-2025,Maharashtra,Mumbai Suburban,400089,0,12
03-11-2025,Maharashtra,Mumbai Suburban,400091,1,12
03-11-2025,Maharashtra,Mumbai Suburban,400094,1,9
03-11-2025,Maharashtra,Mumbai Suburban,400101,8,40
03-11-2025,Maharashtra,Mumbai Suburban,400103,0,11
25-11-2025,Maharashtra,Mumbai Suburban,400024,0,10
25-11-2025,Maharashtra,Mumbai Suburban,400042,1,3
25-11-2025,Maharashtra,Mumbai Suburban,400043,7,84
25-11-2025,Maharashtra,Mumbai Suburban,400052,0,12
25-11-2025,Maharashtra,Mumbai Suburban,400053,2,25
25-11-2025,Maharashtra,Mumbai Suburban,400055,1,16
25-11-2025,Maharashtra,Mumbai Suburban,400058,0,20
25-11-2025,Maharashtra,Mumbai Suburban,400061,0,11
25-11-2025,Maharashtra,Mumbai Suburban,400065,0,19
25-11-2025,Maharashtra,Mumbai Suburban,400069,0,14
25-11-2025,Maharashtra,Mumbai Suburban,400077,1,12
25-11-2025,Maharashtra,Mumbai Suburban,400080,1,31
25-11-2025,Maharashtra,Mumbai Suburban,400082,0,3
25-11-2025,Maharashtra,Mumbai Suburban,400083,1,15
25-11-2025,Maharashtra,Mumbai Suburban,400086,1,28
25-11-2025,Maharashtra,Mumbai Suburban,400089,2,7
25-11-2025,Maharashtra,Mumbai Suburban,400092,7,23
25-11-2025,Maharashtra,Mumbai Suburban,400094,1,10
25-11-2025,Maharashtra,Mumbai Suburban,400097,7,58
25-11-2025,Maharashtra,Mumbai Suburban,400104,5,44
24-11-2025,Maharashtra,Mumbai Suburban,400049,2,3
24-11-2025,Maharashtra,Mumbai Suburban,400050,1,14
24-11-2025,Maharashtra,Mumbai Suburban,400057,0,17
24-11-2025,Maharashtra,Mumbai Suburban,400063,4,10
24-11-2025,Maharashtra,Mumbai Suburban,400065,0,31
24-11-2025,Maharashtra,Mumbai Suburban,400071,0,19
24-11-2025,Maharashtra,Mumbai Suburban,400080,2,22
24-11-2025,Maharashtra,Mumbai Suburban,400101,5,40
24-11-2025,Maharashtra,Mumbai Suburban,400103,0,15
22-11-2025,Maharashtra,Mumbai Suburban,400042,1,11
22-11-2025,Maharashtra,Mumbai Suburban,400051,2,24
22-11-2025,Maharashtra,Mumbai Suburban,400053,1,18
22-11-2025,Maharashtra,Mumbai Suburban,400057,0,9
22-11-2025,Maharashtra,Mumbai Suburban,400060,1,24
22-11-2025,Maharashtra,Mumbai Suburban,400063,2,17
22-11-2025,Maharashtra,Mumbai Suburban,400065,6,9
22-11-2025,Maharashtra,Mumbai Suburban,400071,2,25
22-11-2025,Maharashtra,Mumbai Suburban,400077,0,14
22-11-2025,Maharashtra,Mumbai Suburban,400092,2,20
23-11-2025,Maharashtra,Mumbai Suburban,400051,1,10
23-11-2025,Maharashtra,Mumbai Suburban,400059,0,7
23-11-2025,Maharashtra,Mumbai Suburban,400061,0,3
23-11-2025,Maharashtra,Mumbai Suburban,400063,1,9
23-11-2025,Maharashtra,Mumbai Suburban,400066,0,5
23-11-2025,Maharashtra,Mumbai Suburban,400070,0,12
23-11-2025,Maharashtra,Mumbai Suburban,400074,0,15
23-11-2025,Maharashtra,Mumbai Suburban,400081,0,10
23-11-2025,Maharashtra,Mumbai Suburban,400083,1,11
23-11-2025,Maharashtra,Mumbai Suburban,400084,1,4
23-11-2025,Maharashtra,Mumbai Suburban,400086,1,9
23-11-2025,Maharashtra,Mumbai Suburban,400088,0,9
23-11-2025,Maharashtra,Mumbai Suburban,400098,0,2
23-11-2025,Maharashtra,Mumbai Suburban,400102,1,16
23-11-2025,Maharashtra,Mumbai Suburban,400104,2,28
01-12-2025,Maharashtra,Mumbai Suburban,400055,2,15
01-12-2025,Maharashtra,Mumbai Suburban,400058,0,23
01-12-2025,Maharashtra,Mumbai Suburban,400069,0,12
01-12-2025,Maharashtra,Mumbai Suburban,400078,5,48
01-12-2025,Maharashtra,Mumbai Suburban,400087,0,6
01-12-2025,Maharashtra,Mumbai Suburban,400097,1,47
01-12-2025,Maharashtra,Mumbai Suburban,400104,4,39
27-11-2025,Maharashtra,Mumbai Suburban,400050,1,18
27-11-2025,Maharashtra,Mumbai Suburban,400063,1,9
27-11-2025,Maharashtra,Mumbai Suburban,400069,3,15
27-11-2025,Maharashtra,Mumbai Suburban,400078,6,33
27-11-2025,Maharashtra,Mumbai Suburban,400079,3,9
27-11-2025,Maharashtra,Mumbai Suburban,400080,3,33
27-11-2025,Maharashtra,Mumbai Suburban,400086,2,21
27-11-2025,Maharashtra,Mumbai Suburban,400089,0,7
27-11-2025,Maharashtra,Mumbai Suburban,400091,1,7
27-11-2025,Maharashtra,Mumbai Suburban,400102,4,30
28-11-2025,Maharashtra,Mumbai Suburban,400029,1,4
28-11-2025,Maharashtra,Mumbai Suburban,400042,0,9
28-11-2025,Maharashtra,Mumbai Suburban,400051,1,16
28-11-2025,Maharashtra,Mumbai Suburban,400064,2,25
28-11-2025,Maharashtra,Mumbai Suburban,400084,1,5
28-11-2025,Maharashtra,Mumbai Suburban,400087,0,1
28-11-2025,Maharashtra,Mumbai Suburban,400092,5,34
31-10-2025,Maharashtra,Mumbai Suburban,400054,1,15
31-10-2025,Maharashtra,Mumbai Suburban,400059,1,17
31-10-2025,Maharashtra,Mumbai Suburban,400061,0,11
31-10-2025,Maharashtra,Mumbai Suburban,400065,1,15
31-10-2025,Maharashtra,Mumbai Suburban,400067,8,45
31-10-2025,Maharashtra,Mumbai Suburban,400069,3,13
31-10-2025,Maharashtra,Mumbai Suburban,400072,6,46
31-10-2025,Maharashtra,Mumbai Suburban,400084,1,12
31-10-2025,Maharashtra,Mumbai Suburban,400097,7,50
26-11-2025,Maharashtra,Mumbai Suburban,400042,0,7
26-11-2025,Maharashtra,Mumbai Suburban,400056,0,5
26-11-2025,Maharashtra,Mumbai Suburban,400057,0,11
26-11-2025,Maharashtra,Mumbai Suburban,400059,1,15
26-11-2025,Maharashtra,Mumbai Suburban,400061,1,12
26-11-2025,Maharashtra,Mumbai Suburban,400066,2,36
26-11-2025,Maharashtra,Mumbai Suburban,400072,7,61
26-11-2025,Maharashtra,Mumbai Suburban,400078,6,27
26-11-2025,Maharashtra,Mumbai Suburban,400079,0,8
26-11-2025,Maharashtra,Mumbai Suburban,400084,0,5
26-11-2025,Maharashtra,Mumbai Suburban,400097,8,64
26-11-2025,Maharashtra,Mumbai Suburban,400098,0,1
26-11-2025,Maharashtra,Mumbai Suburban,400102,4,39
29-10-2025,Maharashtra,Mumbai Suburban,400059,2,17
29-10-2025,Maharashtra,Mumbai Suburban,400065,0,16
29-10-2025,Maharashtra,Mumbai Suburban,400075,2,16
29-10-2025,Maharashtra,Mumbai Suburban,400077,3,15
29-10-2025,Maharashtra,Mumbai Suburban,400078,9,30
29-10-2025,Maharashtra,Mumbai Suburban,400087,0,3
29-10-2025,Maharashtra,Mumbai Suburban,400088,7,45
29-10-2025,Maharashtra,Mumbai Suburban,400091,0,15
29-10-2025,Maharashtra,Mumbai Suburban,400093,3,16
30-10-2025,Maharashtra,Mumbai Suburban,400052,1,13
30-10-2025,Maharashtra,Mumbai Suburban,400067,1,54
30-10-2025,Maharashtra,Mumbai Suburban,400071,4,14
30-10-2025,Maharashtra,Mumbai Suburban,400083,1,13
30-10-2025,Maharashtra,Mumbai Suburban,400084,2,3
30-10-2025,Maharashtra,Mumbai Suburban,400086,1,19
30-10-2025,Maharashtra,Mumbai Suburban,400089,2,11
30-10-2025,Maharashtra,Mumbai Suburban,400097,5,55
02-12-2025,Maharashtra,Mumbai Suburban,400042,0,13
02-12-2025,Maharashtra,Mumbai Suburban,400075,2,18
02-12-2025,Maharashtra,Mumbai Suburban,400091,3,5
02-12-2025,Maharashtra,Mumbai Suburban,400094,2,9
02-12-2025,Maharashtra,Mumbai Suburban,400101,6,44
02-12-2025,Maharashtra,Mumbai Suburban,400104,1,35
29-11-2025,Maharashtra,Mumbai Suburban,400051,0,30
29-11-2025,Maharashtra,Mumbai Suburban,400057,2,10
29-11-2025,Maharashtra,Mumbai Suburban,400065,4,15
29-11-2025,Maharashtra,Mumbai Suburban,400069,1,13
29-11-2025,Maharashtra,Mumbai Suburban,400074,4,23
29-11-2025,Maharashtra,Mumbai Suburban,400077,0,12
29-11-2025,Maharashtra,Mumbai Suburban,400081,2,23
29-11-2025,Maharashtra,Mumbai Suburban,400082,0,3
29-11-2025,Maharashtra,Mumbai Suburban,400088,6,22
30-11-2025,Maharashtra,Mumbai Suburban,400043,4,37
30-11-2025,Maharashtra,Mumbai Suburban,400058,0,5
30-11-2025,Maharashtra,Mumbai Suburban,400089,0,6
30-11-2025,Maharashtra,Mumbai Suburban,400092,0,6
30-11-2025,Maharashtra,Mumbai Suburban,400095,2,25
30-11-2025,Maharashtra,Mumbai Suburban,400098,0,1
30-11-2025,Maharashtra,Mumbai Suburban,400103,0,4
30-11-2025,Maharashtra,Mumbai Suburban,400104,0,18
01-03-2025,Maharashtra,Mumbai Suburban,400079,36,267
01-03-2025,Maharashtra,Mumbai Suburban,400029,21,90
01-03-2025,Maharashtra,Mumbai Suburban,400065,28,436
01-03-2025,Maharashtra,Mumbai Suburban,400095,117,1093
01-04-2025,Maharashtra,Mumbai Suburban,400080,93,859
01-05-2025,Maharashtra,Mumbai Suburban,400043,297,1722
01-03-2025,Maharashtra,Mumbai Suburban,400024,18,205
01-03-2025,Maharashtra,Mumbai Suburban,400064,78,595
01-03-2025,Maharashtra,Mumbai Suburban,400094,33,217
01-03-2025,Maharashtra,Mumbai Suburban,400055,36,465
01-03-2025,Maharashtra,Mumbai Suburban,400054,29,388
01-03-2025,Maharashtra,Mumbai Suburban,400042,23,354
01-03-2025,Maharashtra,Mumbai Suburban,400066,66,841
01-03-2025,Maharashtra,Mumbai Suburban,400050,28,404
01-03-2025,Maharashtra,Mumbai Suburban,400075,29,576
01-03-2025,Maharashtra,Mumbai Suburban,400063,39,475
01-03-2025,Maharashtra,Mumbai Suburban,400069,33,303
01-06-2025,Maharashtra,Mumbai Suburban,400070,157,891
01-06-2025,Maharashtra,Mumbai Suburban,400101,136,1301
01-07-2025,Maharashtra,Mumbai Suburban,400070,210,1118
01-07-2025,Maharashtra,Mumbai Suburban,400097,195,1597
01-09-2025,Maharashtra,Mumbai Suburban,400042,0,3
01-09-2025,Maharashtra,Mumbai Suburban,400055,0,12
01-09-2025,Maharashtra,Mumbai Suburban,400079,0,5
01-09-2025,Maharashtra,Mumbai Suburban,400083,1,8
01-09-2025,Maharashtra,Mumbai Suburban,400089,0,12
01-09-2025,Maharashtra,Mumbai Suburban,400098,1,4
01-09-2025,Maharashtra,Mumbai Suburban,400101,3,24
02-09-2025,Maharashtra,Mumbai Suburban,400058,3,33
02-09-2025,Maharashtra,Mumbai Suburban,400074,0,16
02-09-2025,Maharashtra,Mumbai Suburban,400080,3,18
02-09-2025,Maharashtra,Mumbai Suburban,400094,2,13
02-09-2025,Maharashtra,Mumbai Suburban,400099,1,15
04-09-2025,Maharashtra,Mumbai Suburban,400024,0,4
04-09-2025,Maharashtra,Mumbai Suburban,400029,0,5
04-09-2025,Maharashtra,Mumbai Suburban,400053,0,14
04-09-2025,Maharashtra,Mumbai Suburban,400056,0,7
04-09-2025,Maharashtra,Mumbai Suburban,400058,0,15
04-09-2025,Maharashtra,Mumbai Suburban,400059,1,14
04-09-2025,Maharashtra,Mumbai Suburban,400061,0,9
04-09-2025,Maharashtra,Mumbai Suburban,400089,0,5
04-09-2025,Maharashtra,Mumbai Suburban,400092,2,10
04-09-2025,Maharashtra,Mumbai Suburban,400099,1,13
04-09-2025,Maharashtra,Mumbai Suburban,400103,0,7
03-09-2025,Maharashtra,Mumbai Suburban,400043,10,61
03-09-2025,Maharashtra,Mumbai Suburban,400051,2,8
03-09-2025,Maharashtra,Mumbai Suburban,400054,0,6
03-09-2025,Maharashtra,Mumbai Suburban,400058,1,19
03-09-2025,Maharashtra,Mumbai Suburban,400066,0,11
03-09-2025,Maharashtra,Mumbai Suburban,400067,3,32
03-09-2025,Maharashtra,Mumbai Suburban,400092,2,28
03-09-2025,Maharashtra,Mumbai Suburban,400093,0,7
03-09-2025,Maharashtra,Mumbai Suburban,400094,3,8
06-09-2025,Maharashtra,Mumbai Suburban,400049,0,2
06-09-2025,Maharashtra,Mumbai Suburban,400051,7,19
06-09-2025,Maharashtra,Mumbai Suburban,400056,0,5
06-09-2025,Maharashtra,Mumbai Suburban,400057,0,6
06-09-2025,Maharashtra,Mumbai Suburban,400060,0,5
06-09-2025,Maharashtra,Mumbai Suburban,400069,1,9
06-09-2025,Maharashtra,Mumbai Suburban,400075,1,8
06-09-2025,Maharashtra,Mumbai Suburban,400076,0,11
06-09-2025,Maharashtra,Mumbai Suburban,400079,3,4
06-09-2025,Maharashtra,Mumbai Suburban,400080,3,21
06-09-2025,Maharashtra,Mumbai Suburban,400084,1,4
06-09-2025,Maharashtra,Mumbai Suburban,400093,0,11
06-09-2025,Maharashtra,Mumbai Suburban,400099,1,3
05-09-2025,Maharashtra,Mumbai Suburban,400049,0,2
05-09-2025,Maharashtra,Mumbai Suburban,400054,1,8
05-09-2025,Maharashtra,Mumbai Suburban,400057,0,6
05-09-2025,Maharashtra,Mumbai Suburban,400064,1,13
05-09-2025,Maharashtra,Mumbai Suburban,400066,0,12
05-09-2025,Maharashtra,Mumbai Suburban,400067,2,47
05-09-2025,Maharashtra,Mumbai Suburban,400069,0,8
05-09-2025,Maharashtra,Mumbai Suburban,400083,0,7
05-09-2025,Maharashtra,Mumbai Suburban,400086,2,10
05-09-2025,Maharashtra,Mumbai Suburban,400091,0,2
05-09-2025,Maharashtra,Mumbai Suburban,400092,3,21
05-09-2025,Maharashtra,Mumbai Suburban,400093,0,11
05-09-2025,Maharashtra,Mumbai Suburban,400097,3,33
05-09-2025,Maharashtra,Mumbai Suburban,400098,0,1
05-09-2025,Maharashtra,Mumbai Suburban,400103,1,10
08-09-2025,Maharashtra,Mumbai Suburban,400052,2,4
08-09-2025,Maharashtra,Mumbai Suburban,400058,1,16
08-09-2025,Maharashtra,Mumbai Suburban,400059,1,10
08-09-2025,Maharashtra,Mumbai Suburban,400060,1,10
08-09-2025,Maharashtra,Mumbai Suburban,400065,0,8
08-09-2025,Maharashtra,Mumbai Suburban,400067,1,22
08-09-2025,Maharashtra,Mumbai Suburban,400071,2,5
08-09-2025,Maharashtra,Mumbai Suburban,400075,0,9
08-09-2025,Maharashtra,Mumbai Suburban,400078,0,17
08-09-2025,Maharashtra,Mumbai Suburban,400084,0,3
08-09-2025,Maharashtra,Mumbai Suburban,400087,0,1
08-09-2025,Maharashtra,Mumbai Suburban,400101,0,19
08-09-2025,Maharashtra,Mumbai Suburban,400102,1,17
07-09-2025,Maharashtra,Mumbai Suburban,400052,1,4
07-09-2025,Maharashtra,Mumbai Suburban,400056,2,1
07-09-2025,Maharashtra,Mumbai Suburban,400059,3,4
07-09-2025,Maharashtra,Mumbai Suburban,400060,0,7
07-09-2025,Maharashtra,Mumbai Suburban,400061,1,1
07-09-2025,Maharashtra,Mumbai Suburban,400080,1,10
07-09-2025,Maharashtra,Mumbai Suburban,400084,0,2
07-09-2025,Maharashtra,Mumbai Suburban,400088,1,1
07-09-2025,Maharashtra,Mumbai Suburban,400089,0,5
07-09-2025,Maharashtra,Mumbai Suburban,400093,1,10
09-09-2025,Maharashtra,Mumbai Suburban,400042,0,6
09-09-2025,Maharashtra,Mumbai Suburban,400049,0,5
09-09-2025,Maharashtra,Mumbai Suburban,400051,1,14
09-09-2025,Maharashtra,Mumbai Suburban,400053,1,28
09-09-2025,Maharashtra,Mumbai Suburban,400055,0,12
09-09-2025,Maharashtra,Mumbai Suburban,400063,4,14
09-09-2025,Maharashtra,Mumbai Suburban,400067,3,44
09-09-2025,Maharashtra,Mumbai Suburban,400075,2,18
09-09-2025,Maharashtra,Mumbai Suburban,400080,0,26
09-09-2025,Maharashtra,Mumbai Suburban,400097,1,36
09-09-2025,Maharashtra,Mumbai Suburban,400101,3,36
09-09-2025,Maharashtra,Mumbai Suburban,400102,2,44
10-09-2025,Maharashtra,Mumbai Suburban,400029,0,3
10-09-2025,Maharashtra,Mumbai Suburban,400056,0,7
10-09-2025,Maharashtra,Mumbai Suburban,400061,0,15
10-09-2025,Maharashtra,Mumbai Suburban,400065,0,15
10-09-2025,Maharashtra,Mumbai Suburban,400075,1,13
10-09-2025,Maharashtra,Mumbai Suburban,400084,2,14
10-09-2025,Maharashtra,Mumbai Suburban,400093,3,11
10-09-2025,Maharashtra,Mumbai Suburban,400095,4,31
10-09-2025,Maharashtra,Mumbai Suburban,400099,1,10
10-09-2025,Maharashtra,Mumbai Suburban,400101,1,37
10-09-2025,Maharashtra,Mumbai Suburban,400102,2,28
10-09-2025,Maharashtra,Mumbai Suburban,400104,3,46
12-09-2025,Maharashtra,Mumbai Suburban,400043,12,56
12-09-2025,Maharashtra,Mumbai Suburban,400049,1,7
12-09-2025,Maharashtra,Mumbai Suburban,400051,1,24
12-09-2025,Maharashtra,Mumbai Suburban,400066,4,24
12-09-2025,Maharashtra,Mumbai Suburban,400067,8,66
12-09-2025,Maharashtra,Mumbai Suburban,400069,0,13
12-09-2025,Maharashtra,Mumbai Suburban,400070,5,42
12-09-2025,Maharashtra,Mumbai Suburban,400072,2,37
12-09-2025,Maharashtra,Mumbai Suburban,400080,2,26
12-09-2025,Maharashtra,Mumbai Suburban,400081,2,5
12-09-2025,Maharashtra,Mumbai Suburban,400095,2,23
12-09-2025,Maharashtra,Mumbai Suburban,400101,2,35
11-09-2025,Maharashtra,Mumbai Suburban,400029,0,3
11-09-2025,Maharashtra,Mumbai Suburban,400051,3,17
11-09-2025,Maharashtra,Mumbai Suburban,400055,1,14
11-09-2025,Maharashtra,Mumbai Suburban,400057,0,16
11-09-2025,Maharashtra,Mumbai Suburban,400059,2,17
11-09-2025,Maharashtra,Mumbai Suburban,400075,2,15
11-09-2025,Maharashtra,Mumbai Suburban,400077,1,12
11-09-2025,Maharashtra,Mumbai Suburban,400093,2,13
11-09-2025,Maharashtra,Mumbai Suburban,400094,1,3
11-09-2025,Maharashtra,Mumbai Suburban,400104,4,29
13-09-2025,Maharashtra,Mumbai Suburban,400054,0,15
13-09-2025,Maharashtra,Mumbai Suburban,400065,0,16
13-09-2025,Maharashtra,Mumbai Suburban,400070,11,37
13-09-2025,Maharashtra,Mumbai Suburban,400075,1,14
13-09-2025,Maharashtra,Mumbai Suburban,400076,2,12
13-09-2025,Maharashtra,Mumbai Suburban,400077,0,8
13-09-2025,Maharashtra,Mumbai Suburban,400084,0,9
13-09-2025,Maharashtra,Mumbai Suburban,400104,0,26
14-09-2025,Maharashtra,Mumbai Suburban,400049,1,2
14-09-2025,Maharashtra,Mumbai Suburban,400055,0,2
14-09-2025,Maharashtra,Mumbai Suburban,400066,0,15
14-09-2025,Maharashtra,Mumbai Suburban,400078,1,7
14-09-2025,Maharashtra,Mumbai Suburban,400083,1,10
15-09-2025,Maharashtra,Mumbai Suburban,400024,0,9
15-09-2025,Maharashtra,Mumbai Suburban,400029,0,1
15-09-2025,Maharashtra,Mumbai Suburban,400043,3,49
